t,net_profit,total_reward,total_revenue,total_waiting_cost,total_travel_cost,total_trips,total_requests,total_exit_cost,reward_period_0,profit_period_0,reward_period_1,profit_period_1,reward_period_2,profit_period_2,reward_period_3,profit_period_3,reward_period_4,profit_period_4,reward_period_5,profit_period_5,reward_period_6,profit_period_6,reward_period_7,profit_period_7
3399.38,33114.90200000216,1896.783320771664,85558.5500000001,19918.202906739294,44631.90955813128,15177,57032,19111.654214355814,-8982.878981705042,890.6620000000015,-5500.8447278524145,378.8239999999998,-1353.7741053182338,1943.5360000000098,3614.0675695481063,4942.985999999949,4655.648736658951,6654.895999999917,7993.034262681271,8423.437999999927,1949.079754965462,5828.489999999861,-477.5491882064778,4052.069999999944
3519.3344444444447,35258.582000001144,1866.7928369386166,90996.71999999994,21308.929870941523,47516.03954157929,16218,59719,20304.957750538495,-9299.447830228512,970.1120000000018,-5879.194300245539,378.8239999999998,-1515.311923042138,2079.2860000000096,3798.517377703927,5300.757999999939,4891.652994801621,7120.813999999907,8433.892389966359,8940.18199999998,2016.5385138902645,6164.545999999845,-579.8543859073894,4304.059999999935
3567.347222222222,39839.267999998985,1701.1686400050594,102798.27999999984,23833.18826458749,54270.52692072595,18520,66616,22993.39617467816,-10283.087013432365,1180.1060000000045,-6774.09939965228,419.48999999999984,-1853.6912831256973,2353.7180000000044,4110.666399268754,5921.345999999922,5200.932365942683,7856.933999999882,9258.62878153512,9904.042000000056,2564.692646362872,7132.3719999998,-522.8738568941199,5071.259999999906
3688.3358333333335,41825.89999999787,1831.3010438121757,107983.94999999997,24742.03762718002,57260.120964800386,19520,69664,24150.49036420346,-10749.209516625606,1202.124000000005,-7137.8700633757235,448.6399999999998,-1918.9415746227064,2515.2059999999988,4059.9165813017744,6157.561999999911,5389.415867595536,8230.915999999874,9675.128752446239,10348.922000000082,3012.957215431506,7578.471999999783,-500.0962183389531,5344.057999999896
3736.337777777778,47101.29199999574,4877.052095900455,122542.9899999999,26821.25478277292,63872.773390888586,21927,77710,26971.909730432984,-11620.38533468818,1339.804000000006,-7923.256331420369,479.4059999999997,-2176.9013768089435,2802.2579999999925,4491.929452870255,6860.155999999888,6108.937088340421,9170.669999999971,10881.983813485751,11533.764000000176,5237.688840602012,8936.121999999812,-122.94405648057496,5979.11199999987
3856.3527777777776,49893.63799999476,7097.603717806696,130616.97000000022,27867.293656733273,67287.37435382715,23198,81626,28364.69827162701,-11890.961505713034,1407.7580000000062,-8315.735081420396,479.4059999999997,-2291.3238204625923,2942.10399999999,4733.572806122911,7179.795999999878,6295.988525346003,9514.476000000013,11889.47179893476,12245.30600000022,6873.546781615523,9832.643999999866,-196.95578661655972,6292.147999999858
3904.357595486111,55540.23199999261,9127.264229983817,145414.9500000002,30645.643459707655,74235.50916638182,25730,88072,31406.533143920395,-12840.174831717364,1458.1320000000067,-9134.877254982392,488.4759999999997,-2608.2751458958023,3221.8399999999824,5386.919780777815,7975.637999999858,7023.779869928358,10611.224000000117,13496.684648349565,13698.492000000295,8283.40753617713,11165.628000000004,-480.20037265359736,6920.801999999828
4024.343888888889,58640.68399999115,9289.942139726103,153385.60000000012,32633.159767159254,78143.57020908331,27191,91095,33318.9278840254,-13261.064135929973,1526.646000000007,-9552.998376502992,503.80999999999966,-2929.443316694245,3313.6299999999806,5375.11968318099,8332.067999999874,7112.618656027264,11092.968000000183,14205.976457685794,14511.232000000344,8671.090746706313,11934.548000000113,-331.357574747182,7425.781999999808
4072.3460715854194,65605.8659999883,4500.032851989859,171027.43000000095,41468.62519036662,87466.3348626089,30287,98308,37592.43709502825,-14325.064710661307,1840.730000000012,-10568.707240383399,572.6299999999998,-3694.9371971665587,3559.001999999978,5632.062144361434,9297.831999999953,7132.391646556602,12223.588000000263,14327.341139492826,16085.22000000043,7753.486990249783,13556.008000000305,-1756.5399204597252,8470.855999999822
4192.331111111111,69052.58199998675,-2215.3478360141366,179771.06999999998,49493.392650140755,92941.93283142048,31854,101887,39551.09235444687,-15562.427603029371,2236.1900000000082,-11899.049691775524,757.3080000000004,-4426.211717011306,3634.2559999999776,5444.127231742312,9722.409999999994,6708.724780008812,12722.896000000297,13321.957415214203,16715.652000000468,6497.572115702924,14262.894000000386,-2300.0403668663726,9000.975999999906
4240.3467319958845,73744.0379999843,-5332.0143945564605,191773.37999999995,52912.55572777126,101809.21845340086,34251,107781,42383.620213378286,-16593.12379315934,2504.853999999999,-13028.038449536914,833.8500000000008,-5379.251700262201,3693.8039999999755,5078.2407216315205,10237.604000000068,6670.505917645162,13471.31400000041,13685.040044594056,17745.472000000544,6862.486272063329,15422.678000000555,-2627.8734075323164,9834.462000000025
4360.354722222222,75702.01599998311,-7503.710222106684,196759.00999999983,54285.0212608691,106588.49833362791,35249,110744,43389.2006276039,-17265.634761677673,2730.4959999999865,-13855.760849462891,905.156000000001,-5943.9059682386405,3734.405999999975,4850.431174558005,10448.670000000096,6371.655665866718,13687.946000000442,13658.759669854297,18096.370000000585,7142.355619262142,15925.752000000653,-2461.6107722688803,10173.220000000081
4408.356548821548,80456.43599998021,-9057.372856079966,209086.7099999991,56349.5981884912,115893.17805629446,37772,119171,45901.306611291,-17994.973919702355,3073.5819999999644,-15123.964096819253,940.3680000000012,-6991.816437947668,3786.4819999999736,4925.652174039362,11050.380000000196,6224.339107896512,14406.770000000544,14074.043813327688,19029.448000000673,8115.891838849103,17085.704000000882,-2286.5453357237384,11083.70200000024
4528.345,83467.5879999785,-9204.302222046294,216852.05999999962,58241.39869597578,120478.0385774037,39313,122913,47336.92494866435,-18306.79774126268,3395.8899999999435,-15907.053757270667,1028.1720000000016,-7598.183127392172,3827.7039999999724,4865.97673391122,11328.582000000237,6357.817545546468,14843.550000000598,14519.618889983605,19680.91000000075,8777.037080113321,17771.316000000978,-1912.7178456758088,11591.46400000032
4576.345,88691.2679999762,-12138.039468666393,230059.76999999947,61232.10140621911,130694.66679368689,41879,130115,50271.04126875899,-19422.810396968445,3734.623999999932,-17441.332526280043,1134.2980000000023,-8744.827896333818,3888.671999999971,4704.336504101873,11916.794000000311,6498.6528413441065,15762.034000000676,14692.747749202848,20668.964000000804,9691.6159959991,19145.594000001147,-2116.4217397324105,12440.288000000486
4696.332777777778,91954.72799997486,-13063.556372713805,238234.2899999996,63292.71882145667,135821.53366901702,43388,134090,52183.59388223802,-19898.503373836862,4074.01599999992,-18401.114930385906,1256.8140000000026,-9285.863168147109,3964.505999999969,4614.478093612586,12281.812000000346,6644.568550491479,16305.190000000737,15182.68148944593,21389.376000000833,10193.76846725424,19887.066000001254,-2113.571501148552,12795.948000000544
4744.334058641975,97259.15799997265,-17118.550612015297,251763.9399999999,66485.7425630988,147050.16613665936,45896,140746,55346.58191225127,-21111.094757560113,4469.885999999905,-20080.520833783958,1356.6060000000032,-10429.36448773576,4058.809999999968,4267.227946321307,12807.470000000421,6386.264195824745,17093.540000000838,15296.346813363236,22361.41200000088,10759.641507353626,21173.07800000141,-2207.0509957986656,13938.35600000071
4864.354166666667,100194.4339999715,-19101.112754384765,259327.4100000001,68755.09407150793,152649.7875011799,47274,144049,57023.64118169043,-21788.79908773311,4751.643999999895,-21076.024381614236,1429.8280000000034,-11039.599461310507,4084.631999999968,4006.089783058324,13068.470000000434,6318.20339194197,17505.038000000866,15222.61303060832,22857.932000000936,11189.086917756002,21972.478000001516,-1932.6829470917432,14524.412000000777
4912.360277777778,103495.18999996995,-27728.11323508967,267827.17,71410.32136365,165047.77354201413,48924,148801,59097.18832941801,-23290.75013990766,4987.339999999885,-22741.336483504725,1478.3480000000034,-12578.587520054138,4102.629999999968,2777.595986745967,13276.508000000456,5272.391980151209,17999.920000000933,14235.162589259167,23352.40000000099,11044.084476546708,22927.206000001603,-2446.6741243263355,15370.83800000091
5032.3341666666665,105736.33399996875,-31648.190009766186,273750.99999999924,73527.29738157427,171469.3828642147,50061,151648,60402.50976397045,-24049.16919385206,5191.317999999877,-23931.077595783558,1562.0200000000036,-13364.25994303079,4166.215999999968,2144.276676208171,13409.736000000476,4975.169161002161,18310.24000000097,13988.676639644716,23716.990000001028,11124.022068965991,23528.43800000173,-2535.827822921113,15851.376000000988
5080.335555555555,109639.781999967,-40484.83303296421,283711.3499999992,76488.72663718752,184769.4319193223,51892,157409,62938.024476445666,-25686.79683328553,5515.303999999866,-25939.004812986845,1681.214000000004,-14886.436067373816,4253.547999999967,1058.2597788555536,13791.190000000503,4412.588780554076,19047.05200000103,13429.218124775338,24414.330000001082,10555.108281068495,24315.056000001823,-3427.7702845718654,16622.08800000111
5200.343611111111,111611.24199996583,-44991.08290842549,288745.6499999995,78283.81534733681,191345.68210417771,52898,160288,64107.23545690142,-26615.095926822178,5713.711999999863,-27072.077167838743,1828.4500000000046,-15885.972324769278,4327.931999999965,464.08184015827266,13902.906000000523,4004.7654236753924,19276.432000001067,13074.81180372888,24728.99800000114,10485.484232941544,24786.042000001904,-3447.080789499816,17046.7700000012
5248.346666666666,116966.39199996289,-50657.9493135181,302556.3699999997,81253.58849260547,204885.1073747939,55515,168196,67075.62344611099,-27868.700621990076,6198.787999999836,-29231.353576785023,1964.5800000000047,-17428.62976366571,4481.295999999962,-353.25678214989466,14342.906000000588,3814.901107525898,20198.28200000117,12977.83435583683,25790.352000001236,10760.012287750076,25880.304000002103,-3328.756320040316,18109.8840000014
5368.332222222222,120423.66199996126,-52228.16511857219,311401.45999999833,83323.81840477492,211479.0713320194,57192,172282,68826.73538177116,-28605.34319146708,6512.071999999822,-30448.348360968917,2017.2160000000054,-18135.387720340743,4609.003999999963,-691.2962647280017,14637.832000000617,3894.169439131131,20766.40600000125,13355.464230278269,26554.804000001277,11458.632425170224,26727.296000002243,-3056.0556756469623,18599.032000001465
5416.332777777778,125984.52599995861,-55462.3597101062,326387.9799999978,85551.61753709227,224402.45602827286,59859,181391,71896.26614473267,-29724.777302544015,6940.295999999795,-32230.05133750458,2110.0060000000058,-19406.874485680037,4770.4659999999585,-1112.937106961072,15349.994000000694,3880.8129629412538,21722.086000001385,14069.683715658864,27680.130000001333,12333.29595440181,27969.61600000239,-3271.51211041868,19441.932000001627
5536.3388888888885,128933.28399995672,-56862.537873842935,334033.23999999836,86789.79947118794,230491.74362276637,61431,185636,73614.23477988044,-30213.603710516767,7126.8919999997825,-33070.7473348369,2150.302000000006,-19956.39306913399,4895.941999999953,-1470.3803527862797,15570.896000000721,3854.265010583892,22176.922000001417,14195.112096223078,28287.75800000137,12866.400648960976,28783.73800000253,-3067.1911623377264,19940.83400000174
5584.340833333334,135517.64799996628,-61080.666322944046,350737.1799999978,90756.37332168595,243648.82919488807,64694,193501,77412.6438063644,-31751.982747945087,7492.705999999772,-34874.78566125314,2301.438000000005,-21274.69842723998,5152.359999999951,-1651.3605766858755,16444.92200000082,3748.2354411631295,23259.894000001546,14379.682081776049,29621.084000001498,13567.787896121892,30280.514000002815,-3223.544328881954,20964.730000001913
5704.329444444445,139457.0219999744,-62082.486564454746,360793.88999999803,93059.20597937424,250225.33435628525,66637,197436,79591.83622879093,-32483.10145458558,7714.47199999976,-35874.85817750954,2351.328000000004,-21871.166218562896,5339.781999999947,-1672.3273934577414,16906.132000000864,3702.845666832748,23819.68600000159,15106.310047738418,30531.198000001554,14063.26931217419,31237.968000002966,-3053.458347085236,21556.456000002017
5752.336944444444,146260.75599998847,-66276.73288462902,378174.8099999965,96505.98215385254,264393.6826035714,70028,205293,83551.8781271998,-34104.83685674429,8014.483999999747,-37661.58138844375,2461.2980000000034,-23181.003709253608,5688.04999999994,-1978.8766906281205,17839.600000001,3619.9330498304744,24869.154000001712,15546.128138357251,31860.220000001602,14827.259824669003,32869.63600000318,-3343.7552524174835,22658.31400000222
5872.334722222222,150038.651999997,-67980.38803833992,387812.0399999967,98714.32194268802,271363.884331412,71960,209560,85714.2217642316,-34996.54765692645,8226.103999999743,-38954.761485322975,2543.210000000001,-23840.41119383039,5893.923999999933,-2244.846664584057,18262.54000000104,3614.377157316307,25512.370000001785,15904.176342065906,32572.94200000167,15348.606591276352,33678.07600000256,-2810.9811283360063,23349.486000002307
5920.336944444444,156603.22200000932,-74111.51050145319,404389.17999999627,101849.5894630417,286818.0837666244,75187,217737,89833.0172717834,-36862.98675373922,8538.897999999786,-41007.22754557624,2613.7780000000002,-25312.155775534626,6174.179999999929,-2717.7250793964736,19166.174000001116,3381.5058605971653,26569.75800000196,16034.594432055455,33919.17800000145,16044.632755235056,35240.71000000175,-3672.1483950951406,24380.546000002454
6040.33,160307.47200001703,-75529.92429340175,413947.1599999962,103418.37052879763,294095.26966767403,77037,222246,91963.44409692643,-37749.81926867308,8662.431999999804,-42051.550230312176,2643.532,-26127.69425246995,6274.513999999927,-2911.382531645388,19587.716000001154,3514.856188728395,27235.08000000205,16525.131804856148,34787.422000001134,16867.111146470063,36207.238000001176,-3596.57715035548,24909.538000002554
6088.33,167338.3440000322,-80203.07924472338,432316.419999995,106060.96426367869,310165.64999158785,80558,232149,96292.88498944593,-39698.901939589836,8906.67399999985,-44352.38912766222,2712.921999999999,-27858.00582479298,6478.077999999917,-3466.2533070024824,20359.89600000126,3237.297574467844,28327.98400000216,17308.689443311618,36399.52000000061,18230.05333605362,37984.38199999999,-3603.569399507801,26168.888000002815
6208.3325,171511.9220000412,-81086.44893403094,443138.8299999954,107480.32896064469,317992.6785420943,82594,237100,98752.27143127564,-40418.35550106605,9163.091999999897,-45491.00066235409,2734.173999999998,-28687.961679098073,6571.055999999916,-3539.9400829058263,20837.23200000132,3473.10388757928,29069.82400000225,17952.62254287177,37354.82400000042,19181.47390242955,39073.72999999928,-3556.391341486411,26707.990000002912
6256.34,179641.37800005564,-85558.91309312079,464574.2799999949,111260.67774803587,335304.19166984386,86417,246787,103568.32367523,-42276.7414365821,9570.883999999958,-47821.48558464893,2822.365999999997,-30235.523284979896,6910.20199999991,-3950.426859990299,21803.38600000143,3836.532753490995,30546.65800000236,18888.844136665466,39177.21999999994,20102.1430469005,40978.53599999822,-4102.255863974947,27832.12600000311
6376.330555555555,184852.64800006573,-86022.87146808862,478485.36999999493,113769.76662512339,344151.6035226729,88928,251674,106586.87132028282,-43256.886271741685,9821.605999999994,-49404.216356497185,2912.277999999995,-30962.669061448436,7152.379999999901,-4205.634572282857,22323.138000001512,3931.2696217143557,31307.240000002483,20058.60893009382,40370.00399999962,21556.680918885824,42354.70599999762,-3740.02467681078,28611.296000003214
6424.3405555555555,193750.86800008183,-90781.28699375645,501998.93999999604,118631.80853864341,362369.90340438054,93172,260955,111778.51505071307,-45427.76219915056,10239.84400000005,-51954.38635951473,3037.597999999993,-32740.625414540373,7446.375999999898,-4803.665384959466,23368.40000000164,4090.2897437274114,32712.168000002675,21159.46329183402,42371.463999999134,22568.696512233528,44418.34599999644,-3673.2971833852816,30156.672000003473
6544.3405555555555,198908.6360000911,-93598.26170455736,515543.599999996,122487.697550458,371789.165260469,95622,265317,114864.99889360667,-46512.98957819167,10726.174000000132,-53674.7732243463,3190.2079999999896,-33910.700262786544,7654.395999999897,-4967.895869873152,24031.106000001713,3861.6018484001506,33390.17600000231,21805.247742906788,43435.823999998844,23087.80323206106,45542.72999999576,-3286.555592727439,30938.022000003584
6592.341944444444,208688.98400010818,-98549.29206173989,541258.859999994,127685.2854466344,391164.3956275659,100255,274852,120958.47098750353,-48825.96287747914,11271.432000000188,-56454.0893478306,3365.599999999989,-35605.46227148337,8108.739999999891,-5165.166712932684,25248.90400000187,4115.848498895231,34952.62400000167,22551.325478985076,45444.44799999827,24400.77986145984,47700.21199999449,-3566.5646913542814,32597.02400000378
6711.330555555555,214702.63000011895,-99294.98616633024,557263.1399999957,131429.9616437926,400413.5476116525,103156,280034,124714.6169108431,-49950.671115774654,11604.324000000224,-58155.1432866777,3473.567999999987,-36347.960998460694,8446.261999999913,-5338.8227706670405,25786.68200000191,4464.334657409989,35907.51000000127,23281.074914816272,46663.229999998,25657.390948670567,49140.60599999366,-2905.188515646054,33680.4480000032
6759.331666666667,244804.150000139,-53324.907123290344,654755.5599999955,145940.29642147504,424502.28247689584,114470,307753,137637.88822480774,-50914.0557933052,14301.296000000302,-63964.36005212501,4397.291999999985,-33320.8416725648,10722.593999999946,-325.0749980854536,28662.156000002084,9710.016515614907,39247.204000000434,40282.13662784493,53293.69599999773,37207.57237434754,54896.02999999215,7999.69987498342,39283.88200000209
6879.3325,261144.6940001543,-31302.514829455038,704859.2099999988,153945.20507025495,437334.9219172974,120894,322161,144881.59784175863,-50365.391207069064,16287.014000000348,-66172.03368152563,5179.997999999981,-33367.26354296702,11636.885999999982,2625.991694185373,30407.74200000222,13595.756706680328,41370.52799999995,48584.23937715142,56788.099999997314,40989.71135202233,57401.715999990956,12806.474472067588,42072.71000000104
6927.333489974937,272017.0540001702,-36628.275928001014,734838.5200000013,159122.46758557227,460700.20576314727,125556,331400,151644.1225791253,-53374.669398047314,16854.240000000395,-69066.65374293977,5546.205999999975,-34401.75156761316,12640.838000000036,2590.4094958106716,32063.98800000232,14221.413443468826,43215.44199999944,50801.48082139213,59314.36399999687,40826.486077120906,59070.88199999002,11775.008942807086,43311.0940000005
7047.3533333333335,280492.77200018096,-36305.15981690626,758438.2699999997,165157.02038144504,472898.7141104764,129075,336843,156687.69532482774,-55373.21402219197,17158.88200000042,-70852.1230448275,5772.275999999968,-34468.63525910033,13446.70600000006,2407.5856599736135,33011.60200000231,14659.428589831452,44582.675999998966,53570.3043422473,61348.47999999661,42419.927185355424,60797.673999989354,11331.56673180593,44374.475999999995
7095.362920190275,293018.13400020066,-45652.4444983299,791839.7799999976,173902.1872453976,498473.78799508605,134841,346322,165116.24925769656,-59249.914465814334,17651.41600000049,-74016.88373804871,6257.567999999961,-36354.98968899782,14580.348000000153,1963.71463905292,34824.36600000159,14804.457504379152,46653.70399999818,55641.74211511076,64287.57799999572,41759.32012673745,62871.09599998825,9800.10900925055,45892.05799999925
7215.3375,300506.3940002152,-49012.376838916214,811816.7999999932,179516.04996804014,511389.3110729592,138381,351571,169923.8157977709,-61543.05383978767,17962.070000000534,-75699.56264923674,6551.3379999999615,-36615.46191908382,15303.856000000214,1779.6670446534372,35722.184000001165,15059.49810483353,47876.62399999779,56612.396347110254,65941.40999999522,41860.54315482677,64219.73799998748,9533.596917767694,46929.17399999867
7263.3388888888885,312980.7800002401,-57390.53777692641,845174.629999993,187091.0532936571,537702.8694820456,144241,361571,177771.24500109357,-65145.46609460296,18440.472000000605,-78757.86252140375,6883.833999999958,-37673.297152756,16564.552000000353,1148.961578196612,37329.34200000041,15051.674172979177,49895.26399999689,58604.0267647537,69015.95799999425,41311.245080884204,66413.909999986,8070.180395022382,48437.44799999772
7383.336111111111,320965.6400002551,-60177.77537377891,866394.5599999948,193135.81102463388,550975.7059581177,147958,367307,182460.81839091567,-67400.27047053807,18798.150000000638,-80910.07795993268,7060.185999999961,-38236.21500233245,17369.418000000445,1552.6428554194686,38502.43999999994,15209.585392639148,51144.55799999631,60532.09308819775,70984.3399999936,41507.82748280536,67760.509999985,7566.639239962444,49346.03799999711
7431.336388888889,332149.87800027593,-69381.7030920273,895838.6399999959,198270.59805162027,577367.7945687323,153362,377676,189581.9504715306,-70612.14703032399,19222.010000000693,-83947.23253430914,7336.445999999955,-39429.555887776885,18632.668000000565,1580.3631899725044,40408.727999999,14981.821975802246,53066.15799999549,61191.992655737275,73394.31799999293,40770.95737803838,69567.5499999838,6082.097160831264,50521.99999999625
2007.375,946.2880000000014,-4996.6827458021135,2552.569999999998,6054.223815058555,970.3575377425806,414,10551,524.671393000956,-984.321124092874,34.19,-778.0424780352541,18.168,-610.5849191353572,25.818,-339.7373425204388,109.45,-396.09545305055843,117.97600000000004,-476.7146417204399,149.674,-442.471644944077,266.44199999999984,-968.7151423031095,224.56999999999985
2055.387777777778,739.5460000000012,524.9204118186432,2006.5200000000013,577.1553109103305,463.34281646844323,302,1731,441.1014608025831,-1.2645113841536393,20.147999999999996,3.8,1.556,14.559441236879321,15.370000000000001,160.41367151572337,95.76800000000001,117.5519444084189,148.44199999999998,277.7982104245109,206.8779999999999,-47.94369718176504,155.83599999999998,0.005352799029206601,95.54800000000004
2175.339722222222,1186.9560000000038,778.4350147662219,3220.110000000002,941.4456695239043,873.7648364596743,490,2786,626.4644792502004,-81.37630305046613,26.381999999999994,3.8,1.556,35.40408671458433,50.346000000000004,281.54747618863144,167.92400000000004,155.52186928026487,212.64999999999995,393.6767520896155,304.9019999999998,-92.03113930452625,215.78399999999988,81.89227284811702,207.41199999999995
